Title:,"Time Series, Area-Averaged of Air Temperature (Daytime/Ascending) daily 1 (daily)"
User Start Date:,2002-08-31T00:00:00Z
User End Date:,2016-09-25T23:59:59Z
User Bounding Box:,"-175,-60,172.5,86"
Data Bounding Box:,"-174.5,-59.5,172.5,85.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2002-08-31T00:00:00Z&endtime=2016-09-25T23:59:59Z&bbox=-175,-60,172.5,86&data=AIRX3STD_006_Temperature_A(z%3D500%3Aunits%3DC)&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_Temperature_A):, -9999

time, mean_AIRX3STD_006_Temperature_A
2013-03-03,-14.8492489
2013-03-04,-15.0194454
2013-03-05,-14.9285946
2013-03-06,-14.8964291
2013-03-07,-14.8185787
2013-03-08,-14.8635616
2013-03-09,-14.8198299
2013-03-10,-15.1672726
2013-03-11,-14.8611202
2013-03-12,-14.9581051
2013-03-13,-14.9836788
2013-03-14,-14.9635067
2013-03-15,-14.937048
2013-03-16,-14.9749203
2013-03-17,-14.9557858
2013-03-18,-14.9811459
2013-03-19,-15.0611629
2013-03-20,-14.9777584
2013-03-21,-14.9968624
2013-03-22,-14.9303646
2013-03-23,-15.454443
2013-03-24,-15.0096798
2013-03-25,-15.0215511
2013-03-26,-14.9954891
2013-03-27,-14.9892635
2013-03-28,-14.9745235
2013-03-29,-14.97019
2013-03-30,-14.9211788
2013-03-31,-14.9242916
2013-04-01,-14.911993
2013-04-02,-14.8703365
2013-04-03,-14.7714901
2013-04-04,-14.6208553
2013-04-05,-14.9787655
2013-04-06,-14.3103695
2013-04-07,-14.537756
2013-04-08,-14.6383724
2013-04-09,-14.8263302
2013-04-10,-14.5921688
2013-04-11,-14.5789852
2013-04-12,-14.4163876
2013-04-13,-14.3526974
2013-04-14,-14.3151608
2013-04-15,-14.3633785
2013-04-16,-14.5743465
2013-04-17,-14.4534054
2013-04-18,-14.608099
2013-04-19,-14.5387325
2013-04-20,-14.5480709
2013-04-21,-14.4857235
2013-04-22,-14.6180477
2013-04-23,-14.6257076
2013-04-24,-14.5495663
2013-04-25,-14.5906429
2013-04-26,-14.58988
2013-04-27,-14.7031002
2013-04-28,-14.6958675
2013-04-29,-14.5600338
2013-04-30,-14.750555
2013-05-01,-14.4596004
2013-05-02,-14.2812252
2013-05-03,-14.1323605
2013-05-04,-14.1514339
2013-05-05,-14.088232
2013-05-06,-14.1123104
2013-05-07,-14.2409115
2013-05-08,-14.0103817
2013-05-09,-13.923315
2013-05-10,-13.9178524
2013-05-11,-13.898962
2013-05-12,-13.8059139
2013-05-13,-13.8289242
2013-05-14,-13.7874813
2013-05-15,-14.0284786
2013-05-16,-13.7940731
2013-05-17,-13.7110653
2013-05-18,-13.6489315
2013-05-19,-13.6519833
2013-05-20,-13.7347469
2013-05-21,-13.8039913
2013-05-22,-13.8741817
2013-05-23,-13.9666805
2013-05-24,-13.8996029
2013-05-25,-13.8510189
2013-05-26,-13.7996273
2013-05-27,-13.8266964
2013-05-28,-13.6783504
2013-05-29,-13.5732479
2013-05-30,-13.4158077
2013-05-31,-13.4039669
2013-06-01,-13.2905025
2013-06-02,-13.0569515
2013-06-03,-12.9227352
2013-06-04,-12.7274227
2013-06-05,-12.7094173
2013-06-06,-12.7616329
2013-06-07,-12.7518063
2013-06-08,-12.6883297
2013-06-09,-12.7425289
2013-06-10,-12.7318783
2013-06-11,-12.7521114
2013-06-12,-12.8252316
2013-06-13,-12.806036
2013-06-14,-12.7147579
2013-06-15,-12.6549435
2013-06-16,-12.4815426
2013-06-17,-12.4596004
2013-06-18,-12.4821835
2013-06-19,-12.4324703
2013-06-20,-12.1798458
2013-06-21,-12.1522884
2013-06-22,-12.1092587
2013-06-23,-12.1942806
2013-06-24,-12.3022823
2013-06-25,-12.2921505
2013-06-26,-12.3619442
2013-06-27,-12.3462887
2013-06-28,-12.3841915
2013-06-29,-12.3885555
2013-06-30,-12.4778194
2013-07-01,-12.4964046
2013-07-02,-12.4050961
2013-07-03,-12.3029842
2013-07-04,-12.2018795
2013-07-05,-12.1278744
2013-07-06,-12.1408749
2013-07-07,-12.186224
2013-07-08,-12.1086178
2013-07-09,-12.1093807
2013-07-10,-12.2173519
2013-07-11,-12.2864132
2013-07-12,-12.1721249
2013-07-13,-12.2464046
2013-07-14,-12.2108212
2013-07-15,-12.1657467
2013-07-16,-12.0119076
2013-07-17,-11.8250179
2013-07-18,-11.8093014
2013-07-19,-11.8274899
2013-07-20,-11.7894039
2013-07-21,-11.7162533
2013-07-22,-11.6746883
2013-07-23,-11.6770382
2013-07-24,-11.45368
2013-07-25,-11.5762386
2013-07-26,-11.6267757
2013-07-27,-11.7326107
2013-07-28,-11.8463497
2013-07-29,-11.8779354
2013-07-30,-11.9561825
2013-07-31,-11.9504452
2013-08-01,-11.9703732
2013-08-02,-11.9233761
2013-08-03,-11.9618893
2013-08-04,-12.0250912
2013-08-05,-12.0228024
2013-08-06,-11.9248409
2013-08-07,-11.9044857
2013-08-08,-11.9466305
2013-08-09,-11.9361324
2013-08-10,-11.9017086
2013-08-11,-11.8753719
2013-08-12,-11.9358273
2013-08-13,-12.0269833
2013-08-14,-12.0913143
2013-08-15,-12.1138058
2013-08-16,-12.1247921
2013-08-17,-12.2586117
2013-08-18,-12.3753414
2013-08-19,-12.4040585
2013-08-20,-12.5365658
2013-08-21,-12.6543331
2013-08-22,-12.70014
2013-08-23,-12.6556149
2013-08-24,-12.5895138
2013-08-25,-12.4962826
2013-08-26,-12.4208126
2013-08-27,-12.5050716
2013-08-28,-12.5427608
2013-08-29,-12.5588131
2013-08-30,-12.6417294
2013-08-31,-12.6414242
2013-09-01,-12.8024349
2013-09-02,-12.9449215
2013-09-03,-12.8641415
2013-09-04,-12.9272518
2013-09-05,-13.0731869
2013-09-06,-12.8466854
2013-09-07,-12.8861141
2013-09-08,-12.9315548
2013-09-09,-12.9871273
2013-09-10,-12.9342709
2013-09-11,-13.038763
2013-09-12,-13.0915279
2013-09-13,-13.1508541
2013-09-14,-13.0755062
2013-09-15,-12.9767818
2013-09-16,-12.9122982
2013-09-17,-12.961401
2013-09-18,-13.0218868
2013-09-19,-12.9986935
2013-09-20,-13.0043697
2013-09-21,-12.9120235
2013-09-22,-12.8697262
2013-09-23,-12.8239193
2013-09-24,-12.8036251
2013-09-25,-12.9176693
2013-09-26,-12.9862118
2013-09-27,-13.0764523
2013-09-28,-13.1380062
2013-09-29,-13.2528744
2013-09-30,-13.3140926
2013-10-01,-13.4019527
2013-10-02,-13.5190487
2013-10-03,-13.5237484
2013-10-04,-13.440649
2013-10-05,-13.4741268
2013-10-06,-13.6603146
2013-10-07,-13.6121273
2013-10-08,-13.7236691
2013-10-09,-13.7284298
2013-10-10,-13.7731075
2013-10-11,-13.7740536
2013-10-12,-13.8136349
2013-10-13,-13.9315243
2013-10-14,-13.9455929
2013-10-15,-13.9748592
2013-10-16,-13.8895016
2013-10-17,-13.9664364
2013-10-18,-14.1942196
2013-10-19,-14.2987118
2013-10-20,-14.3620968
2013-10-21,-14.2870235
2013-10-22,-14.3681698
2013-10-23,-14.4831905
2013-10-24,-14.3692989
2013-10-25,-14.3248348
2013-10-26,-14.3774166
2013-10-27,-14.3111629
2013-10-28,-14.3629818
2013-10-29,-14.5528622
2013-10-30,-14.6583004
2013-10-31,-14.8060055
2013-11-01,-14.7654781
2013-11-02,-14.7464352
2013-11-03,-14.7896175
2013-11-04,-14.7371578
2013-11-05,-14.7708187
2013-11-06,-14.6668148
2013-11-07,-14.6954403
2013-11-08,-14.7222042
2013-11-09,-14.7001095
2013-11-10,-14.8601131
2013-11-11,-14.8128414
2013-11-12,-14.7207394
2013-11-13,-14.7016964
2013-11-14,-14.7677364
2013-11-15,-14.7607784
2013-11-16,-14.8357601
2013-11-17,-14.9663143
2013-11-18,-15.0022335
2013-11-19,-14.9408627
2013-11-20,-14.8577633
2013-11-21,-15.0488033
2013-11-22,-15.1721859
2013-11-23,-15.270422
2013-11-24,-15.2224178
2013-11-25,-15.2363338
2013-11-26,-15.1748714
2013-11-27,-15.4078426
2013-11-28,-14.8961849
2013-11-29,-14.8930721
2013-11-30,-14.9926205
2013-12-01,-14.971838
2013-12-02,-15.0983334
2013-12-03,-15.1500912
2013-12-04,-15.2155209
2013-12-05,-15.2645016
2013-12-06,-15.1194515
2013-12-07,-15.1124935
2013-12-08,-15.3221493
2013-12-09,-15.4487057
2013-12-10,-15.3747005
2013-12-11,-15.1837215
2013-12-12,-15.1066952
2013-12-13,-15.1608944
2013-12-14,-15.1646175
2013-12-15,-15.0827694
2013-12-16,-15.1521053
2013-12-17,-15.1693783
2013-12-18,-15.3148251
2013-12-19,-15.0494442
2013-12-20,-15.1280575
2013-12-21,-15.2766171
2013-12-22,-15.2684994
2013-12-23,-15.2938595
2013-12-24,-15.2478695
2013-12-25,-15.2424984
2013-12-26,-15.2593746
2013-12-27,-15.2763119
2013-12-28,-15.2494869
2013-12-29,-15.2984066
2013-12-30,-15.416235
2013-12-31,-15.5333309
2014-01-01,-15.4540157
2014-01-02,-15.3397579
2014-01-03,-15.2714901
2014-01-04,-15.3237972
2014-01-05,-15.2498531
2014-01-06,-15.3753109
2014-01-07,-15.3008175
2014-01-08,-15.3614864
2014-01-09,-15.3399105
2014-01-10,-15.3227291
2014-01-11,-15.2735348
2014-01-12,-15.2213802
2014-01-13,-15.1754513
2014-01-14,-15.4177914
2014-01-15,-15.071722
2014-01-16,-15.1013851
2014-01-17,-15.2336483
2014-01-18,-15.3149471
2014-01-19,-15.2501888
2014-01-20,-15.3280697
2014-01-21,-15.4257259
2014-01-22,-15.3505306
2014-01-23,-15.221777
2014-01-24,-15.1221371
2014-01-25,-15.0491085
2014-01-26,-15.045599
2014-01-27,-15.0359859
2014-01-28,-14.9581661
2014-01-29,-14.8725643
2014-01-30,-14.8172054
2014-01-31,-14.8949337
2014-02-01,-14.8318539
2014-02-02,-14.9776974
2014-02-03,-15.0052853
2014-02-04,-15.1506405
2014-02-05,-15.3447628
2014-02-06,-15.099432
2014-02-07,-15.1771908
2014-02-08,-15.2081051
2014-02-09,-15.1903133
2014-02-10,-15.1974545
2014-02-11,-15.3830013
2014-02-12,-15.3452206
2014-02-13,-15.2716122
2014-02-14,-15.1662045
2014-02-15,-15.0623226
2014-02-16,-14.988287
2014-02-17,-14.8804684
2014-02-18,-14.9710445
2014-02-19,-15.1613827
2014-02-20,-15.0195065
2014-02-21,-15.0420589
2014-02-22,-15.1062984
2014-02-23,-15.1766109
2014-02-24,-15.1718502
2014-02-25,-15.224432
2014-02-26,-15.2328548
2014-02-27,-15.2204037
2014-02-28,-15.1811886
2014-03-01,-15.1399288
2014-03-02,-15.2728329
2014-03-03,-15.2173519
2014-03-04,-15.2349606
2014-03-05,-15.2830257
2014-03-06,-15.3333492
2014-03-07,-15.7291012
2014-03-08,-15.4338131
2014-03-09,-15.484808
2014-03-10,-15.3852596
2014-03-11,-15.6816769
2014-03-12,-15.3907833
2014-03-13,-15.32337
2014-03-14,-15.1397457
2014-03-15,-14.9638424
2014-03-16,-14.888464
2014-03-17,-14.8045406
2014-03-18,-15.0608273
2014-03-19,-14.798315
2014-03-20,-14.9838619
2014-03-21,-14.961401
2014-03-22,-17.4590359
2014-03-29,-14.9474239
2014-03-30,-14.8830624
2014-03-31,-14.8058834
2014-04-01,-15.2121944
2014-04-02,-14.9426937
2014-04-03,-14.9093075
2014-04-04,-14.8956356
2014-04-05,-14.8579769
2014-04-06,-14.7934933
2014-04-07,-14.6377316
2014-04-08,-14.521368
2014-04-09,-14.9993649
2014-04-10,-14.4317379
2014-04-11,-14.4264278
2014-04-12,-14.4970455
2014-04-13,-14.5596066
2014-04-14,-14.4143734
2014-04-15,-14.2971859
2014-04-16,-14.3169918
2014-04-17,-14.3931026
2014-04-18,-14.4453793
2014-04-19,-14.5254879
2014-04-20,-14.6145992
2014-04-21,-14.8495541
2014-04-22,-14.9075375
2014-04-23,-14.8715878
2014-04-24,-14.9196835
2014-04-25,-14.6456966
2014-04-26,-14.6259518
2014-04-27,-14.545599
2014-04-28,-14.4158382
2014-04-29,-14.1889706
2014-04-30,-14.181097
2014-05-01,-14.0732479
2014-05-02,-14.1091061
2014-05-03,-14.0640926
2014-05-04,-14.022253
2014-05-05,-13.9048214
2014-05-06,-13.8679867
2014-05-07,-13.9249325
2014-05-08,-13.9124203
2014-05-09,-13.9315853
2014-05-10,-13.9960079
2014-05-11,-13.9899654
2014-05-12,-14.0069027
2014-05-13,-13.9230404
2014-05-14,-13.8739986
2014-05-15,-13.8236752
2014-05-16,-13.8248043
2014-05-17,-13.7200375
2014-05-18,-13.7283077
2014-05-19,-13.6934261
2014-05-20,-13.7968502
2014-05-21,-13.7243404
2014-05-22,-13.5737362
2014-05-23,-13.4136105
2014-05-24,-13.2527828
2014-05-25,-13.1752987
2014-05-26,-13.0422421
2014-05-27,-13.0787411
2014-05-28,-13.0582027
2014-05-29,-13.1127987
2014-05-30,-13.0069942
2014-05-31,-13.0019894
2014-06-01,-12.9732113
2014-06-02,-13.0537167
2014-06-03,-12.9825497
2014-06-04,-13.0826168
2014-06-05,-13.2251949
2014-06-06,-13.1727047
2014-06-07,-13.0820675
2014-06-08,-12.8765011
2014-06-09,-12.7419186
2014-06-10,-12.7048702
2014-06-11,-12.6274471
2014-06-12,-12.572607
2014-06-13,-12.4561825
2014-06-14,-12.3698483
2014-06-15,-12.2603512
2014-06-16,-12.2586117
2014-06-17,-12.2633114
2014-06-18,-12.4273129
2014-06-19,-12.1816769
2014-06-20,-12.1637325
2014-06-21,-12.2991085
2014-06-22,-12.2579708
2014-06-23,-12.2458248
2014-06-24,-12.2308712
2014-06-25,-12.3148556
2014-06-26,-12.2908077
2014-06-27,-12.1814022
2014-06-28,-12.1138973
2014-06-29,-12.0825253
2014-06-30,-12.0556698
2014-07-01,-12.0331478
2014-07-02,-11.9614315
2014-07-03,-11.9901791
2014-07-04,-12.0167599
2014-07-05,-11.9802914
2014-07-06,-11.9286251
2014-07-07,-11.8993587
2014-07-08,-11.8239803
2014-07-09,-11.8509274
2014-07-10,-11.82868
2014-07-11,-11.8594112
2014-07-12,-11.8908138
2014-07-13,-11.8800411
2014-07-14,-11.9263363
2014-07-15,-11.9717464
2014-07-16,-11.9888058
2014-07-17,-11.95368
2014-07-18,-11.9087582
2014-07-19,-11.8651791
2014-07-20,-11.9429684
2014-07-21,-12.0444088
2014-07-22,-12.0387936
2014-07-23,-12.2677975
2014-07-24,-12.012579
2014-07-25,-11.9989071
2014-07-26,-11.9595089
2014-07-27,-11.8886471
2014-07-28,-11.951849
2014-07-29,-11.9686947
2014-07-30,-12.0124874
2014-07-31,-12.1344967
2014-08-01,-12.2627926
2014-08-02,-12.2575741
2014-08-03,-12.1873226
2014-08-04,-12.2185421
2014-08-05,-12.1391048
2014-08-06,-12.1338558
2014-08-07,-12.0566769
2014-08-08,-12.085577
2014-08-09,-11.9960079
2014-08-10,-12.0192623
2014-08-11,-12.0809078
2014-08-12,-12.1474972
2014-08-13,-12.155859
2014-08-14,-11.9875546
2014-08-15,-11.9863338
2014-08-16,-12.0589352
2014-08-17,-12.1727962
2014-08-18,-12.2276974
2014-08-19,-12.3205318
2014-08-20,-12.4563351
2014-08-21,-12.5131283
2014-08-22,-12.5206051
2014-08-23,-12.4150448
2014-08-24,-12.4819088
2014-08-25,-12.518774
2014-08-26,-12.5208492
2014-08-27,-12.4353695
2014-08-28,-12.5998287
2014-08-29,-12.7163448
2014-08-30,-12.7046871
2014-08-31,-12.7219601
2014-09-01,-12.8417721
2014-09-02,-12.9037228
2014-09-03,-12.8500729
2014-09-04,-12.7980404
2014-09-05,-12.6518307
2014-09-06,-12.8316402
2014-09-07,-12.8056393
2014-09-08,-12.7728939
2014-09-09,-12.7990475
2014-09-10,-12.8248959
2014-09-11,-12.7689266
2014-09-12,-12.9404354
2014-09-13,-13.0010128
2014-09-14,-13.0298824
2014-09-15,-13.1681881
2014-09-16,-13.3762264
2014-09-17,-13.5712643
2014-09-18,-13.4707394
2014-09-19,-13.4036007
2014-09-20,-13.3005123
2014-09-21,-13.1953487
2014-09-22,-13.1028194
2014-09-23,-13.2055721
2014-09-24,-13.2061825
2014-09-25,-13.2640743
2014-09-26,-13.4092159
2014-09-27,-13.5440121
2014-09-28,-13.6320248
2014-09-29,-13.4763546
2014-09-30,-13.4643002
2014-10-01,-13.3979855
2014-10-02,-13.4852962
2014-10-03,-13.4531307
2014-10-04,-13.4834347
2014-10-05,-13.5302486
2014-10-06,-13.4965572
2014-10-07,-13.5437679
2014-10-08,-13.9118404
2014-10-09,-13.8555355
2014-10-10,-13.9205379
2014-10-11,-13.8907833
2014-10-12,-13.9491024
2014-10-13,-13.8912716
2014-10-14,-13.8193111
2014-10-15,-13.9360714
2014-10-16,-14.0300961
2014-10-17,-14.1075191
2014-10-18,-14.0744076
2014-10-19,-14.0136166
2014-10-20,-14.1773129
2014-10-21,-13.9404049
2014-10-22,-13.9289913
2014-10-23,-13.9760189
2014-10-24,-14.0254879
2014-10-25,-14.0791683
2014-10-26,-14.1386166
2014-10-27,-14.2081356
2014-10-28,-14.3176022
2014-10-29,-14.4819698
2014-10-30,-14.6040401
2014-10-31,-14.7472897
2014-11-01,-14.6146908
2014-11-02,-14.4474545
2014-11-03,-14.3912411
2014-11-04,-14.2035275
2014-11-05,-14.0546932
2014-11-06,-14.1389217
2014-11-07,-14.0359554
2014-11-08,-14.0560055
2014-11-09,-14.1175289
2014-11-10,-14.2986202
2014-11-11,-14.3665218
2014-11-12,-14.722723
2014-11-13,-14.4700985
2014-11-14,-14.5614376
2014-11-15,-14.6101742
2014-11-16,-14.68894
2014-11-17,-14.8298702
2014-11-18,-14.9072018
2014-11-19,-14.972723
2014-11-20,-15.0369625
2014-11-21,-15.1955624
2014-11-22,-15.1932125
2014-11-23,-15.1154537
2014-11-24,-15.0051327
2014-11-25,-14.93363
2014-11-26,-14.9661922
2014-11-27,-15.0410824
2014-11-28,-15.0827999
2014-11-29,-15.0954647
2014-11-30,-15.1510677
2014-12-01,-15.1786556
2014-12-02,-14.998724
2014-12-03,-15.1232052
2014-12-04,-14.9146481
2014-12-05,-14.9832211
2014-12-06,-15.002203
2014-12-07,-15.0778255
2014-12-08,-15.0244808
2014-12-09,-15.0274715
2014-12-10,-14.9954891
2014-12-11,-14.9603634
2014-12-12,-15.0544491
2014-12-13,-15.0858212
2014-12-14,-15.1433773
2014-12-15,-15.1907406
2014-12-16,-15.0799007
2014-12-17,-15.3910885
2014-12-18,-15.0878963
2014-12-19,-15.152441
2014-12-20,-15.1490841
2014-12-21,-15.128973
2014-12-22,-15.138464
2014-12-23,-14.9442806
2014-12-24,-14.9503231
2014-12-25,-14.9559383
2014-12-26,-15.0454464
2014-12-27,-15.2786922
2014-12-28,-15.105566
2014-12-29,-15.1634579
2014-12-30,-15.1037045
2014-12-31,-15.1481686
2015-01-01,-15.2037106
2015-01-02,-15.2275448
2015-01-03,-15.0885067
2015-01-04,-15.0281734
2015-01-05,-15.0712337
2015-01-06,-15.0368099
2015-01-07,-14.9218197
2015-01-08,-14.8275204
2015-01-09,-14.849493
2015-01-10,-14.8613338
2015-01-11,-14.8845577
2015-01-12,-14.8506832
2015-01-13,-14.9164791
2015-01-14,-14.9669552
2015-01-15,-14.9592953
2015-01-16,-15.0842953
2015-01-17,-15.1249752
2015-01-18,-15.0979366
2015-01-19,-15.0611324
2015-01-20,-15.2449703
2015-01-21,-15.2924252
2015-01-22,-15.3149471
2015-01-23,-15.1752071
2015-01-24,-15.0860653
2015-01-25,-15.1113338
2015-01-26,-15.2434444
2015-01-27,-15.2891903
2015-01-28,-15.300787
2015-01-29,-15.3514767
2015-01-30,-15.283514
2015-01-31,-15.1737423
2015-02-01,-15.0638485
2015-02-02,-14.9820614
2015-02-03,-15.0201778
2015-02-04,-15.2892208
2015-02-05,-15.2330379
2015-02-06,-15.0531673
2015-02-07,-15.0488033
2015-02-08,-15.1721859
2015-02-09,-15.1324215
2015-02-10,-15.2249813
2015-02-11,-15.1453304
2015-02-12,-15.2916012
2015-02-13,-15.299017
2015-02-14,-15.2781429
2015-02-15,-15.1404171
2015-02-16,-15.1239376
2015-02-17,-15.2327023
2015-02-18,-15.1376705
2015-02-19,-15.0846615
2015-02-20,-15.0355892
2015-02-21,-15.0372066
2015-02-22,-14.997839
2015-02-23,-15.0062923
2015-02-24,-15.0012569
2015-02-25,-15.0570126
2015-02-26,-15.1893368
2015-02-27,-15.2428646
2015-02-28,-15.3319149
2015-03-01,-15.3292294
2015-03-02,-15.2029781
2015-03-03,-15.0530453
2015-03-04,-15.0540524
2015-03-05,-14.9186153
2015-03-06,-14.9301815
2015-03-07,-14.9786739
2015-03-08,-15.002264
2015-03-09,-15.0736752
2015-03-10,-15.0000362
2015-03-11,-14.9485531
2015-03-12,-14.8495235
2015-03-13,-14.8988094
2015-03-14,-14.8769894
2015-03-15,-14.6493893
2015-03-16,-14.4940853
2015-03-17,-14.6329403
2015-03-18,-15.0655575
2015-03-19,-14.8547115
2015-03-20,-15.0110836
2015-03-21,-15.0933285
2015-03-22,-15.0940914
2015-03-23,-15.2041683
2015-03-24,-15.1465511
2015-03-25,-15.0635433
2015-03-26,-14.8318844
2015-03-27,-14.8171139
2015-03-28,-14.7744808
2015-03-29,-14.798315
2015-03-30,-14.8209286
2015-03-31,-14.7978268
2015-04-01,-15.1062069
2015-04-02,-14.7617245
2015-04-03,-14.8058834
2015-04-04,-14.855566
2015-04-05,-14.9468136
2015-04-06,-14.9622555
2015-04-07,-14.9073238
2015-04-08,-14.941534
2015-04-09,-14.9135799
2015-04-10,-14.9980831
2015-04-11,-14.9890804
2015-04-12,-14.8803158
2015-04-13,-14.7684078
2015-04-14,-14.8122921
2015-04-15,-14.9603634
2015-04-16,-14.5354366
2015-04-17,-14.4553585
2015-04-18,-14.4172421
2015-04-19,-14.4483089
2015-04-20,-14.3440914
2015-04-21,-14.3206844
2015-04-22,-14.5282345
2015-04-23,-14.2764339
2015-04-24,-14.3433895
2015-04-25,-14.2874813
2015-04-26,-14.2920284
2015-04-27,-14.366766
2015-04-28,-14.4578304
2015-04-29,-14.4798946
2015-04-30,-14.4070492
2015-05-01,-14.5216427
2015-05-02,-14.5935421
2015-05-03,-14.5451107
2015-05-04,-14.2705135
2015-05-05,-14.0155087
2015-05-06,-13.9228573
2015-05-07,-13.9143734
2015-05-08,-13.8852596
2015-05-09,-13.9168453
2015-05-10,-13.9563046
2015-05-11,-13.8342953
2015-05-12,-13.6799679
2015-05-13,-13.6296749
2015-05-14,-13.5475521
2015-05-15,-13.3761654
2015-05-16,-13.2805233
2015-05-17,-13.253912
2015-05-18,-13.2786007
2015-05-19,-13.4055843
2015-05-20,-13.4480038
2015-05-21,-13.5009212
2015-05-22,-13.5608273
2015-05-23,-13.4817562
2015-05-24,-13.4479733
2015-05-25,-13.5142879
2015-05-26,-13.5536861
2015-05-27,-13.5515194
2015-05-28,-13.6483212
2015-05-29,-13.6038265
2015-05-30,-13.542181
2015-05-31,-13.5250912
2015-06-01,-13.3786373
2015-06-02,-13.2266293
2015-06-03,-13.2210445
2015-06-04,-13.1670284
2015-06-05,-13.1468868
2015-06-06,-13.0648251
2015-06-07,-12.9373531
2015-06-08,-12.9412899
2015-06-09,-12.8256893
2015-06-10,-12.7898006
2015-06-11,-12.7389584
2015-06-12,-12.6459713
2015-06-13,-12.6851864
2015-06-14,-12.5806332
2015-06-15,-12.4938412
2015-06-16,-12.4310665
2015-06-17,-12.3378963
2015-06-18,-12.2396603
2015-06-19,-12.1575985
2015-06-20,-12.1302547
2015-06-21,-12.0521908
2015-06-22,-12.0201168
2015-06-23,-11.9908504
2015-06-24,-11.9250851
2015-06-25,-11.9771786
2015-06-26,-11.8213558
2015-06-27,-11.7980709
2015-06-28,-11.8421078
2015-06-29,-11.9416256
2015-06-30,-12.0036983
2015-07-01,-12.046423
2015-07-02,-11.9868526
2015-07-03,-12.0696774
2015-07-04,-12.0668697
2015-07-05,-12.0580502
2015-07-06,-12.0854549
2015-07-07,-12.0107479
2015-07-08,-11.9370174
2015-07-09,-11.9511166
2015-07-10,-12.0912533
2015-07-11,-12.1236629
2015-07-12,-12.1078243
2015-07-13,-11.9487972
2015-07-14,-11.8275509
2015-07-15,-11.8314266
2015-07-16,-11.818182
2015-07-17,-11.8898983
2015-07-18,-11.9554806
2015-07-19,-11.9619808
2015-07-20,-11.8661556
2015-07-21,-11.7806454
2015-07-22,-11.7702999
2015-07-23,-11.8003597
2015-07-24,-11.8810482
2015-07-25,-11.8563595
2015-07-26,-12.0052547
2015-07-27,-12.0661678
2015-07-28,-12.0981808
2015-07-29,-12.2373714
2015-07-30,-12.0471249
2015-07-31,-11.9871578
2015-08-01,-11.923315
2015-08-02,-11.8255672
2015-08-03,-11.8553829
2015-08-04,-11.9554501
2015-08-05,-12.0439816
2015-08-06,-12.0747128
2015-08-07,-11.9549618
2015-08-08,-11.7367306
2015-08-09,-11.6001949
2015-08-10,-11.5727596
2015-08-11,-11.6348629
2015-08-12,-11.6733761
2015-08-13,-11.7265682
2015-08-14,-11.7368526
2015-08-15,-11.7405148
2015-08-16,-11.7725277
2015-08-17,-11.8133907
2015-08-18,-11.9257259
2015-08-19,-11.9174252
2015-08-20,-12.0502682
2015-08-21,-12.1987667
2015-08-22,-12.3156796
2015-08-23,-12.3891048
2015-08-24,-12.4514828
2015-08-25,-12.4831905
2015-08-26,-12.4498043
2015-08-27,-12.4845333
2015-08-28,-12.4051876
2015-08-29,-12.409399
2015-08-30,-12.3574581
2015-08-31,-12.2048092
2015-09-01,-12.16535
2015-09-02,-12.2583981
2015-09-03,-12.3378353
2015-09-04,-12.3895016
2015-09-05,-12.5440731
2015-09-06,-12.7594967
2015-09-07,-12.8351192
2015-09-08,-12.8766842
2015-09-09,-12.7136593
2015-09-10,-12.6162472
2015-09-11,-12.3574581
2015-09-12,-12.303381
2015-09-13,-12.2998104
2015-09-14,-12.4964046
2015-09-15,-12.6360836
2015-09-16,-12.7456112
2015-09-17,-12.8822384
2015-09-18,-12.9723873
2015-09-19,-13.0639095
2015-09-20,-13.1510677
2015-09-21,-13.2490902
2015-09-22,-13.300909
2015-09-23,-13.2965755
2015-09-24,-13.3222408
2015-09-25,-13.3955135
2015-09-26,-13.4267635
2015-09-27,-13.3731441
2015-09-28,-13.4416256
2015-09-29,-13.4950008
2015-09-30,-13.372961
2015-10-01,-13.2132015
2015-10-02,-13.1310787
2015-10-03,-13.0813046
2015-10-04,-13.1173458
2015-10-05,-13.2606869
2015-10-06,-13.458746
2015-10-07,-13.4799557
2015-10-08,-13.4055538
2015-10-09,-13.3040524
2015-10-10,-13.294836
2015-10-11,-13.2446041
2015-10-12,-13.3475399
2015-10-13,-13.5615597
2015-10-14,-13.5904598
2015-10-15,-13.9340572
2015-10-16,-13.6902523
2015-10-17,-13.6281796
2015-10-18,-13.6083736
2015-10-19,-13.6395321
2015-10-20,-13.7066097
2015-10-21,-13.8796444
2015-10-22,-13.9590816
2015-10-23,-14.0744381
2015-10-24,-14.0716
2015-10-25,-13.9046688
2015-10-26,-13.8749142
2015-10-27,-13.9609432
2015-10-28,-14.0859127
2015-10-29,-14.106329
2015-10-30,-14.2341061
2015-10-31,-14.1927242
2015-11-01,-14.2108517
2015-11-02,-14.2174129
2015-11-03,-14.2864742
2015-11-04,-14.2954769
2015-11-05,-14.3447628
2015-11-06,-14.4101009
2015-11-07,-14.4386349
2015-11-08,-14.5196896
2015-11-09,-14.5926571
2015-11-10,-14.640173
2015-11-11,-14.8658504
2015-11-12,-14.842474
2015-11-13,-14.787817
